sensor_image,obj_id,obj_pose,pose_id,pose_1,pose_2,pose_3,pose_4,pose_5,pose_6,move_1,move_2,move_3,move_4,move_5,move_6
image_1.png,1,"[0, 0, 0, 0, 0, 0]",1,0.0,0.0,3.620183840695515,2.2570039357249208,-17.88024533317405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_2.png,1,"[0, 0, 0, 0, 0, 0]",2,0.0,0.0,0.9449173471162565,17.811785434126655,-9.833717657530533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_3.png,1,"[0, 0, 0, 0, 0, 0]",3,0.0,0.0,3.7103430311661407,5.485502660745517,-12.899469760893984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_4.png,1,"[0, 0, 0, 0, 0, 0]",4,0.0,0.0,3.814021259555124,-2.270435687565204,-21.155738943898776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_5.png,1,"[0, 0, 0, 0, 0, 0]",5,0.0,0.0,2.0678046085807744,3.2924096094092263,-17.589374755619342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_6.png,1,"[0, 0, 0, 0, 0, 0]",6,0.0,0.0,3.616941785471125,-20.9588507939157,11.757768756982543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_7.png,1,"[0, 0, 0, 0, 0, 0]",7,0.0,0.0,2.0874551022571293,-16.790395066205498,-21.874520557711246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_8.png,1,"[0, 0, 0, 0, 0, 0]",8,0.0,0.0,3.456064182187804,10.717276556748615,11.47988163494071,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_9.png,1,"[0, 0, 0, 0, 0, 0]",9,0.0,0.0,2.1008850895277558,-8.687220051806992,0.5001320913117837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
image_10.png,1,"[0, 0, 0, 0, 0, 0]",10,0.0,0.0,4.443387064461632,-19.42921219491943,-12.436479599900386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
