sensor_image,obj_id,obj_pose,pose_id,pose_1,pose_2,pose_3,pose_4,pose_5,pose_6,move_1,move_2,move_3,move_4,move_5,move_6
image_1.png,1,"[0, 0, 0, 0, 0, 0]",1,0.0,3.9003051926305563,2.5299469840955253,0.5903363367902923,-0.6361345883508003,-179.96281789678858,0.0,0.0,0.0,0.0,0.0,0.0
image_2.png,1,"[0, 0, 0, 0, 0, 0]",2,0.0,0.8156265969154886,3.1335880640150746,2.420023840586768,0.7444670318062521,-179.87061676916943,0.0,0.0,0.0,0.0,0.0,0.0
image_3.png,1,"[0, 0, 0, 0, 0, 0]",3,0.0,-1.0196698009896012,2.8994575901887734,-1.7420950185536062,-2.0074254148376056,-179.83639838331246,0.0,0.0,0.0,0.0,0.0,0.0
image_4.png,1,"[0, 0, 0, 0, 0, 0]",4,0.0,1.5733520340088765,2.977018014332975,-1.9569281410336021,2.3963459259067754,-179.82291191828205,0.0,0.0,0.0,0.0,0.0,0.0
image_5.png,1,"[0, 0, 0, 0, 0, 0]",5,0.0,0.22805717017597793,3.359449768885488,1.9458644026799838,1.3699508228719939,-179.74459225683333,0.0,0.0,0.0,0.0,0.0,0.0
image_6.png,1,"[0, 0, 0, 0, 0, 0]",6,0.0,-1.0319916758844627,3.0566176367729927,1.8466405709399218,0.6031192744203526,-179.5167296410983,0.0,0.0,0.0,0.0,0.0,0.0
image_7.png,1,"[0, 0, 0, 0, 0, 0]",7,0.0,-0.4552013678146789,2.9866543501256144,0.30931910407746255,-1.0917730169254662,-179.38192544833407,0.0,0.0,0.0,0.0,0.0,0.0
image_8.png,1,"[0, 0, 0, 0, 0, 0]",8,0.0,2.778501331233141,2.510628373796481,0.3636531956954867,0.33546395546540086,-179.31288203324397,0.0,0.0,0.0,0.0,0.0,0.0
image_9.png,1,"[0, 0, 0, 0, 0, 0]",9,0.0,1.5739921460166997,2.5470496472716384,0.3056822465664215,-1.4932097652364507,-179.22121990220774,0.0,0.0,0.0,0.0,0.0,0.0
image_10.png,1,"[0, 0, 0, 0, 0, 0]",10,0.0,-0.8625130093176772,2.5213837129557994,-2.0535509248220403,-1.8039997590963082,-179.05016723198528,0.0,0.0,0.0,0.0,0.0,0.0
image_11.png,1,"[0, 0, 0, 0, 0, 0]",11,0.0,-2.3502368693273503,2.874868267769405,-2.2211487599202506,0.07544985092338763,-178.9827500624086,0.0,0.0,0.0,0.0,0.0,0.0
image_12.png,1,"[0, 0, 0, 0, 0, 0]",12,0.0,3.3693244230675443,2.8610517666624826,-1.7268387354242543,0.3097596847646851,-178.8516067270167,0.0,0.0,0.0,0.0,0.0,0.0
