sensor_image,obj_id,obj_pose,pose_id,pose_1,pose_2,pose_3,pose_4,pose_5,pose_6,move_1,move_2,move_3,move_4,move_5,move_6
image_1.png,1,"[0, 0, 0, 0, 0, 0]",1,4.955387710044997,0.0,4.3537941265679425,4.52885074196098,-19.88714899473609,-179.97094281454542,0.0,0.0,0.0,0.0,0.0,0.0
image_2.png,1,"[0, 0, 0, 0, 0, 0]",2,0.8802971132029018,0.0,4.1734003992195765,-1.368006216660401,-9.84356123388662,-179.9528988757646,0.0,0.0,0.0,0.0,0.0,0.0
image_3.png,1,"[0, 0, 0, 0, 0, 0]",3,4.3866036070872845,0.0,5.020696727493142,14.313746730911994,-1.5744625255635896,-179.86114497220598,0.0,0.0,0.0,0.0,0.0,0.0
image_4.png,1,"[0, 0, 0, 0, 0, 0]",4,-2.86477004918026,0.0,2.4519422728578535,1.0698445721745564,-8.14169721051674,-179.8582369767648,0.0,0.0,0.0,0.0,0.0,0.0
image_5.png,1,"[0, 0, 0, 0, 0, 0]",5,3.4659766652694604,0.0,2.694495261131998,-2.9269432119539367,-15.415522425551357,-179.64112098541693,0.0,0.0,0.0,0.0,0.0,0.0
image_6.png,1,"[0, 0, 0, 0, 0, 0]",6,2.9384067534557365,0.0,2.9202070901413353,9.651811147522835,-2.1560324251235556,-179.63295065013347,0.0,0.0,0.0,0.0,0.0,0.0
image_7.png,1,"[0, 0, 0, 0, 0, 0]",7,-0.9940485117271542,0.0,4.579320789766778,20.286593255021984,-12.909967808174953,-179.38616720125506,0.0,0.0,0.0,0.0,0.0,0.0
image_8.png,1,"[0, 0, 0, 0, 0, 0]",8,-1.090867014358997,0.0,4.669593909337932,-16.231040173545438,-17.805569583824738,-179.1640648888341,0.0,0.0,0.0,0.0,0.0,0.0
image_9.png,1,"[0, 0, 0, 0, 0, 0]",9,3.393208868470156,0.0,2.9702972842133684,20.93210422034285,21.153626931886883,-179.01955517399324,0.0,0.0,0.0,0.0,0.0,0.0
image_10.png,1,"[0, 0, 0, 0, 0, 0]",10,1.4272375708191642,0.0,1.9337365395088177,-10.041984298766437,-8.495729758875076,-178.82972196877773,0.0,0.0,0.0,0.0,0.0,0.0
image_11.png,1,"[0, 0, 0, 0, 0, 0]",11,-4.9848469093381755,0.0,2.346110135369443,7.62883224604694,21.700778681911444,-178.72551259150913,0.0,0.0,0.0,0.0,0.0,0.0
image_12.png,1,"[0, 0, 0, 0, 0, 0]",12,0.30983090614733033,0.0,1.621038545714491,8.980622693895278,-19.07260308669989,-178.71806218267722,0.0,0.0,0.0,0.0,0.0,0.0
image_13.png,1,"[0, 0, 0, 0, 0, 0]",13,-0.47900722021139064,0.0,2.2208019661530742,-5.954087851980326,16.197399077545896,-178.68016416043227,0.0,0.0,0.0,0.0,0.0,0.0
image_14.png,1,"[0, 0, 0, 0, 0, 0]",14,1.4824593623515074,0.0,1.8167788121211808,4.249810537247175,8.412940666387765,-178.60341827660818,0.0,0.0,0.0,0.0,0.0,0.0
image_15.png,1,"[0, 0, 0, 0, 0, 0]",15,-1.5394890962073338,0.0,3.9382769528790735,-15.406365653619236,-8.083062555064753,-178.38766146389153,0.0,0.0,0.0,0.0,0.0,0.0
image_16.png,1,"[0, 0, 0, 0, 0, 0]",16,0.4195975893487969,0.0,4.989877652849843,8.398916337214153,19.259195498418123,-178.38326890340258,0.0,0.0,0.0,0.0,0.0,0.0
image_17.png,1,"[0, 0, 0, 0, 0, 0]",17,-1.5840289663053273,0.0,3.314194679622093,-6.427056165240867,14.83195647095613,-178.23816480441903,0.0,0.0,0.0,0.0,0.0,0.0
image_18.png,1,"[0, 0, 0, 0, 0, 0]",18,4.0221128992522335,0.0,4.592588004434687,-1.5926291347112738,-5.090077553433808,-178.0955655858051,0.0,0.0,0.0,0.0,0.0,0.0
image_19.png,1,"[0, 0, 0, 0, 0, 0]",19,-1.6481066516783383,0.0,2.1629721706915688,7.9287409717046025,18.677561099583485,-177.933554711994,0.0,0.0,0.0,0.0,0.0,0.0
image_20.png,1,"[0, 0, 0, 0, 0, 0]",20,-1.5428937580476196,0.0,3.108375930313802,-10.055238932397907,10.180573412926762,-177.92735702131873,0.0,0.0,0.0,0.0,0.0,0.0
image_21.png,1,"[0, 0, 0, 0, 0, 0]",21,-1.393349820879557,0.0,2.39270249688589,3.1798776842907372,1.3171498778176876,-177.91602881082898,0.0,0.0,0.0,0.0,0.0,0.0
image_22.png,1,"[0, 0, 0, 0, 0, 0]",22,-0.9251498281562887,0.0,1.8000500534332642,14.514781021562456,-7.557272593555615,-177.86451980304383,0.0,0.0,0.0,0.0,0.0,0.0
image_23.png,1,"[0, 0, 0, 0, 0, 0]",23,0.19194872363430182,0.0,4.653716497039383,6.492007660683328,12.215488598304908,-177.83005480712973,0.0,0.0,0.0,0.0,0.0,0.0
image_24.png,1,"[0, 0, 0, 0, 0, 0]",24,-1.2188797285824329,0.0,2.1735190947670193,14.279568233452892,-12.328876392589702,-177.66508945107893,0.0,0.0,0.0,0.0,0.0,0.0
image_25.png,1,"[0, 0, 0, 0, 0, 0]",25,-3.336839760630108,0.0,4.686033415735084,5.2295981337684125,-3.8200800843761797,-177.61710645748695,0.0,0.0,0.0,0.0,0.0,0.0
image_26.png,1,"[0, 0, 0, 0, 0, 0]",26,3.2477674942656147,0.0,2.496423703760499,21.486045412705053,3.685745683945953,-177.5888612595018,0.0,0.0,0.0,0.0,0.0,0.0
image_27.png,1,"[0, 0, 0, 0, 0, 0]",27,2.0619200644286897,0.0,4.172354629959639,-15.846507348970949,-0.06258156521585789,-177.48618018204547,0.0,0.0,0.0,0.0,0.0,0.0
image_28.png,1,"[0, 0, 0, 0, 0, 0]",28,4.60878966320819,0.0,2.318610320249464,-20.43354970483724,2.1515780792694628,-177.43039419798572,0.0,0.0,0.0,0.0,0.0,0.0
image_29.png,1,"[0, 0, 0, 0, 0, 0]",29,1.97145322327348,0.0,3.5348613178272204,21.913297592939458,-17.64483868560685,-177.39736664961328,0.0,0.0,0.0,0.0,0.0,0.0
image_30.png,1,"[0, 0, 0, 0, 0, 0]",30,-4.947594733977194,0.0,4.433223565829945,10.937161782212186,18.386595090049113,-177.2619267878416,0.0,0.0,0.0,0.0,0.0,0.0
image_31.png,1,"[0, 0, 0, 0, 0, 0]",31,-3.8957656278883213,0.0,2.5638370643672133,-11.23180269948114,17.272588116816124,-177.19100553060895,0.0,0.0,0.0,0.0,0.0,0.0
image_32.png,1,"[0, 0, 0, 0, 0, 0]",32,-1.992590950063684,0.0,1.591555515369906,-11.680101977184016,-20.094242571028747,-177.0559924724044,0.0,0.0,0.0,0.0,0.0,0.0
image_33.png,1,"[0, 0, 0, 0, 0, 0]",33,4.713822938762361,0.0,2.1354858034691278,0.643020957194107,-7.483590116807466,-177.04886110442422,0.0,0.0,0.0,0.0,0.0,0.0
image_34.png,1,"[0, 0, 0, 0, 0, 0]",34,-2.472994018659361,0.0,4.913669613174386,-12.82346191045292,-17.231138453534307,-176.9998869263242,0.0,0.0,0.0,0.0,0.0,0.0
image_35.png,1,"[0, 0, 0, 0, 0, 0]",35,-4.502326297805418,0.0,4.421142420704516,-4.594151236401771,6.356874170709741,-176.9338990702276,0.0,0.0,0.0,0.0,0.0,0.0
image_36.png,1,"[0, 0, 0, 0, 0, 0]",36,-3.18503336771777,0.0,3.2745159193945503,5.0783612683475745,17.52342113068196,-176.92331899560332,0.0,0.0,0.0,0.0,0.0,0.0
image_37.png,1,"[0, 0, 0, 0, 0, 0]",37,3.287599299372454,0.0,4.753251036191122,-0.056796775173697966,-8.427483560126662,-176.88771529812288,0.0,0.0,0.0,0.0,0.0,0.0
image_38.png,1,"[0, 0, 0, 0, 0, 0]",38,-0.3949975773875467,0.0,3.9170709720471613,3.5558957442847827,-3.915445305821489,-176.7436988305709,0.0,0.0,0.0,0.0,0.0,0.0
image_39.png,1,"[0, 0, 0, 0, 0, 0]",39,-4.826112867624447,0.0,1.7775803539873531,20.298650458542987,13.083848378086557,-176.72746212471935,0.0,0.0,0.0,0.0,0.0,0.0
image_40.png,1,"[0, 0, 0, 0, 0, 0]",40,4.264895077837579,0.0,4.610424271539349,-20.31299620250218,-20.13253235409815,-176.70268949367204,0.0,0.0,0.0,0.0,0.0,0.0
image_41.png,1,"[0, 0, 0, 0, 0, 0]",41,-0.11788331632434179,0.0,4.393653616239783,12.373923617215759,11.630049649223523,-176.6277530947421,0.0,0.0,0.0,0.0,0.0,0.0
image_42.png,1,"[0, 0, 0, 0, 0, 0]",42,-1.5050795908978887,0.0,4.292635564382985,11.430348063826195,12.113571879348292,-176.6249053983065,0.0,0.0,0.0,0.0,0.0,0.0
image_43.png,1,"[0, 0, 0, 0, 0, 0]",43,-4.848893785391705,0.0,3.0500812291191877,-14.33299826266143,-6.863701750993307,-176.6195935381517,0.0,0.0,0.0,0.0,0.0,0.0
image_44.png,1,"[0, 0, 0, 0, 0, 0]",44,-3.8948306176189518,0.0,4.725982260400785,-9.337502014713351,2.31460883415933,-176.59368255963636,0.0,0.0,0.0,0.0,0.0,0.0
image_45.png,1,"[0, 0, 0, 0, 0, 0]",45,-4.100826796289456,0.0,4.237621614465599,18.73196454014022,-18.6586585394047,-176.39629394352653,0.0,0.0,0.0,0.0,0.0,0.0
image_46.png,1,"[0, 0, 0, 0, 0, 0]",46,4.035060993140583,0.0,5.388225700231205,-1.3412241803824294,4.269026012301772,-176.35970711706267,0.0,0.0,0.0,0.0,0.0,0.0
image_47.png,1,"[0, 0, 0, 0, 0, 0]",47,2.7847239017512617,0.0,3.8152725497890367,6.988895317758377,-0.966132002724823,-176.3421235076691,0.0,0.0,0.0,0.0,0.0,0.0
image_48.png,1,"[0, 0, 0, 0, 0, 0]",48,-0.12134320651601893,0.0,2.1420192405055443,9.304704907014635,-0.5620074524792749,-176.31729345083363,0.0,0.0,0.0,0.0,0.0,0.0
image_49.png,1,"[0, 0, 0, 0, 0, 0]",49,2.741031614125654,0.0,5.473639444680868,13.852496812689807,19.130993361475866,-176.3055306013469,0.0,0.0,0.0,0.0,0.0,0.0
image_50.png,1,"[0, 0, 0, 0, 0, 0]",50,-0.08222478076153283,0.0,4.5346495613437865,16.03085676386879,1.284284501346054,-176.26655224459813,0.0,0.0,0.0,0.0,0.0,0.0
image_51.png,1,"[0, 0, 0, 0, 0, 0]",51,3.1040301072312744,0.0,4.577666586448834,15.493917496244052,2.445073437352704,-176.06284846813614,0.0,0.0,0.0,0.0,0.0,0.0
image_52.png,1,"[0, 0, 0, 0, 0, 0]",52,-3.9197072888385653,0.0,3.247298211816055,20.04526717434367,-10.544480566378823,-176.0420220023126,0.0,0.0,0.0,0.0,0.0,0.0
image_53.png,1,"[0, 0, 0, 0, 0, 0]",53,0.5516023337551612,0.0,5.138553709196816,3.3197952989635873,19.19552786974991,-175.9888850345117,0.0,0.0,0.0,0.0,0.0,0.0
image_54.png,1,"[0, 0, 0, 0, 0, 0]",54,0.15291606622833598,0.0,3.841481580404409,-12.989623178750424,-4.602007412172963,-175.87982532796192,0.0,0.0,0.0,0.0,0.0,0.0
image_55.png,1,"[0, 0, 0, 0, 0, 0]",55,-4.339746299322473,0.0,2.7374904462583975,-4.568541000589306,-21.14777696402781,-175.87920440786098,0.0,0.0,0.0,0.0,0.0,0.0
image_56.png,1,"[0, 0, 0, 0, 0, 0]",56,-3.34713292172536,0.0,2.6589423634819207,-11.869251338135507,-6.795038234375731,-175.76749711054654,0.0,0.0,0.0,0.0,0.0,0.0
image_57.png,1,"[0, 0, 0, 0, 0, 0]",57,-3.3333574720678127,0.0,2.616405094839603,-18.00235203438623,-20.967343255349395,-175.72362876997943,0.0,0.0,0.0,0.0,0.0,0.0
image_58.png,1,"[0, 0, 0, 0, 0, 0]",58,0.6218382727695193,0.0,2.7425954195652955,-13.035971260253408,4.603162822784768,-175.67819918811495,0.0,0.0,0.0,0.0,0.0,0.0
image_59.png,1,"[0, 0, 0, 0, 0, 0]",59,-2.689372955586694,0.0,4.84592722594077,20.276485629001172,-6.0956762910469,-175.60305022559638,0.0,0.0,0.0,0.0,0.0,0.0
image_60.png,1,"[0, 0, 0, 0, 0, 0]",60,2.3634396615895774,0.0,1.6730627996785983,15.360370415408326,-2.1324204100456647,-175.5447549557204,0.0,0.0,0.0,0.0,0.0,0.0
image_61.png,1,"[0, 0, 0, 0, 0, 0]",61,4.210325865916877,0.0,2.1161613875014753,17.165880677518608,-20.98392944748346,-175.4869203826713,0.0,0.0,0.0,0.0,0.0,0.0
image_62.png,1,"[0, 0, 0, 0, 0, 0]",62,0.2221150164780381,0.0,1.8472879822982615,4.5183821573877765,15.27673106734727,-175.46924825296057,0.0,0.0,0.0,0.0,0.0,0.0
image_63.png,1,"[0, 0, 0, 0, 0, 0]",63,-0.5618349841680708,0.0,3.879057140874412,-1.5595111624298568,0.018783867048778546,-175.45593106456542,0.0,0.0,0.0,0.0,0.0,0.0
image_64.png,1,"[0, 0, 0, 0, 0, 0]",64,2.7672293899476053,0.0,1.7141248061232397,-20.415954335415893,10.777169816125912,-175.42496441756896,0.0,0.0,0.0,0.0,0.0,0.0
image_65.png,1,"[0, 0, 0, 0, 0, 0]",65,3.8720508690718027,0.0,2.5982534359147045,-12.249183109732792,-15.556699732604086,-175.20186107255947,0.0,0.0,0.0,0.0,0.0,0.0
image_66.png,1,"[0, 0, 0, 0, 0, 0]",66,-1.858166428735247,0.0,1.7469061814667661,-9.635936886827245,1.0364665939430289,-175.1724320125307,0.0,0.0,0.0,0.0,0.0,0.0
image_67.png,1,"[0, 0, 0, 0, 0, 0]",67,-3.6629124994419815,0.0,2.282912919618089,-15.624103170469414,9.754351291783372,-174.86722156635471,0.0,0.0,0.0,0.0,0.0,0.0
image_68.png,1,"[0, 0, 0, 0, 0, 0]",68,-4.351010474236414,0.0,4.2049413838801115,1.6840871745581936,11.104440203541124,-174.84792653024127,0.0,0.0,0.0,0.0,0.0,0.0
image_69.png,1,"[0, 0, 0, 0, 0, 0]",69,2.1352504190407533,0.0,4.562831542126384,-1.8951677208200728,10.385853193616569,-174.7964323812946,0.0,0.0,0.0,0.0,0.0,0.0
image_70.png,1,"[0, 0, 0, 0, 0, 0]",70,-2.866411672292577,0.0,4.180440461883276,-19.656361728983157,-4.59093326268669,-174.73325107701805,0.0,0.0,0.0,0.0,0.0,0.0
image_71.png,1,"[0, 0, 0, 0, 0, 0]",71,2.5560053805818637,0.0,3.416842386709798,-21.019834543966347,5.963595441039786,-174.64171768974333,0.0,0.0,0.0,0.0,0.0,0.0
image_72.png,1,"[0, 0, 0, 0, 0, 0]",72,-1.3804696156159557,0.0,5.288559392209652,3.6823522939351285,14.380078740445498,-174.61808474545276,0.0,0.0,0.0,0.0,0.0,0.0
image_73.png,1,"[0, 0, 0, 0, 0, 0]",73,-3.0020557970873964,0.0,2.1926806653307245,1.4326015458793435,-14.95763702173055,-174.61032532747177,0.0,0.0,0.0,0.0,0.0,0.0
image_74.png,1,"[0, 0, 0, 0, 0, 0]",74,2.780042845761691,0.0,3.0820310890567577,-3.2859714797784854,20.07642301204065,-174.58985569427415,0.0,0.0,0.0,0.0,0.0,0.0
image_75.png,1,"[0, 0, 0, 0, 0, 0]",75,1.3037469222517988,0.0,3.0733734920416915,13.296519944534104,13.866353613452524,-174.5653012166333,0.0,0.0,0.0,0.0,0.0,0.0
image_76.png,1,"[0, 0, 0, 0, 0, 0]",76,-3.798958125644374,0.0,3.7832637231977873,-8.531489457320397,17.569067823952956,-174.40399111248743,0.0,0.0,0.0,0.0,0.0,0.0
image_77.png,1,"[0, 0, 0, 0, 0, 0]",77,0.3820519369881623,0.0,5.497027795161115,0.26030627375024196,15.80845968063305,-174.36324660595574,0.0,0.0,0.0,0.0,0.0,0.0
image_78.png,1,"[0, 0, 0, 0, 0, 0]",78,0.16062739460400266,0.0,3.300240529897363,-18.427691497100987,-12.22744142870353,-174.18759541773977,0.0,0.0,0.0,0.0,0.0,0.0
image_79.png,1,"[0, 0, 0, 0, 0, 0]",79,-4.91062960321667,0.0,3.1451227111399844,-7.951756432900092,12.648472989561576,-174.17806596111012,0.0,0.0,0.0,0.0,0.0,0.0
image_80.png,1,"[0, 0, 0, 0, 0, 0]",80,-4.606879368178455,0.0,4.846173691707235,-9.396538682940939,-6.16357095233354,-174.1707620283847,0.0,0.0,0.0,0.0,0.0,0.0
image_81.png,1,"[0, 0, 0, 0, 0, 0]",81,3.9320898788568357,0.0,2.6976134676595005,21.847332782219468,8.118362369446853,-174.09432565985009,0.0,0.0,0.0,0.0,0.0,0.0
image_82.png,1,"[0, 0, 0, 0, 0, 0]",82,2.0737467962936327,0.0,2.7006060808244943,-9.44580958603172,9.177684339689531,-173.84956924784913,0.0,0.0,0.0,0.0,0.0,0.0
image_83.png,1,"[0, 0, 0, 0, 0, 0]",83,4.124515124213378,0.0,4.9012221432595275,12.12884894659993,20.594486034002877,-173.7175726953243,0.0,0.0,0.0,0.0,0.0,0.0
image_84.png,1,"[0, 0, 0, 0, 0, 0]",84,4.21910937184736,0.0,1.7983768526480848,7.9375601558727915,-22.298524960323792,-173.48247511209502,0.0,0.0,0.0,0.0,0.0,0.0
image_85.png,1,"[0, 0, 0, 0, 0, 0]",85,3.467562822430292,0.0,1.7180113354372977,-11.91024129552838,-21.543757238541076,-173.4296168139563,0.0,0.0,0.0,0.0,0.0,0.0
image_86.png,1,"[0, 0, 0, 0, 0, 0]",86,-0.5632389124587354,0.0,1.7157983697475943,-12.38173314998146,8.577277636668232,-173.41691724935438,0.0,0.0,0.0,0.0,0.0,0.0
image_87.png,1,"[0, 0, 0, 0, 0, 0]",87,4.62970113692886,0.0,4.370508947071251,16.16626815456904,6.5440044688622905,-173.40073316002213,0.0,0.0,0.0,0.0,0.0,0.0
image_88.png,1,"[0, 0, 0, 0, 0, 0]",88,-0.07177488342606253,0.0,4.154636867241138,-22.192446868058898,-9.116639060736398,-173.36340268871106,0.0,0.0,0.0,0.0,0.0,0.0
