sensor_image,obj_id,obj_pose,pose_id,pose_1,pose_2,pose_3,pose_4,pose_5,pose_6,move_1,move_2,move_3,move_4,move_5,move_6
image_1454_0.png,1,"[0, 0, 0, 0, 0, 0]",1454,-1.127057532,0,0.382993683,0,0,-18.92210907,-4.92279425,-0.905580585,0,0,0,-1.07429972
image_3473_0.png,1,"[0, 0, 0, 0, 0, 0]",3473,4.690949379,0,-0.17218704,0,0,17.05998166,3.131033216,-4.894478209,0,0,0,2.782542963
image_3654_0.png,1,"[0, 0, 0, 0, 0, 0]",3654,3.012522795,0,0.287811152,0,0,20.00715351,2.139102014,1.89890296,0,0,0,-2.206920743
image_2811_0.png,1,"[0, 0, 0, 0, 0, 0]",2811,2.742240938,0,0.733032065,0,0,5.15933972,-1.3166224,-0.96603399,0,0,0,1.502206969
image_3311_0.png,1,"[0, 0, 0, 0, 0, 0]",3311,-4.025640734,0,-0.892745514,0,0,13.96341894,4.405797071,3.31644557,0,0,0,2.639195379
image_2120_0.png,1,"[0, 0, 0, 0, 0, 0]",2120,3.476424454,0,0.401228269,0,0,-6.948735262,-3.445013362,1.147826091,0,0,0,-0.023480823
image_1831_0.png,1,"[0, 0, 0, 0, 0, 0]",1831,4.453683405,0,-0.35094799,0,0,-12.03544706,-3.31370465,-0.604476361,0,0,0,1.5668542
image_2725_0.png,1,"[0, 0, 0, 0, 0, 0]",2725,-0.506287414,0,0.761000033,0,0,3.420315089,2.9529129,-1.317463914,0,0,0,2.452467886
image_1812_0.png,1,"[0, 0, 0, 0, 0, 0]",1812,0.782128358,0,-0.135450786,0,0,-12.34496659,-0.805244697,0.223639638,0,0,0,-2.321391826
image_689_0.png,1,"[0, 0, 0, 0, 0, 0]",689,0.947506458,0,-0.491167689,0,0,-32.73897084,-2.966901917,1.699195176,0,0,0,-3.38060131
image_1995_0.png,1,"[0, 0, 0, 0, 0, 0]",1995,1.64269619,0,0.183189393,0,0,-9.373045542,3.663704499,-4.719598215,0,0,0,-0.875958819
image_3729_0.png,1,"[0, 0, 0, 0, 0, 0]",3729,4.001623294,0,-0.457953456,0,0,21.34752106,1.685274556,-3.234188076,0,0,0,-2.389097461
image_4081_0.png,1,"[0, 0, 0, 0, 0, 0]",4081,-4.209802799,0,0.831046444,0,0,27.72006852,4.414054833,-2.999910009,0,0,0,4.533235376
image_4972_0.png,1,"[0, 0, 0, 0, 0, 0]",4972,0.176765902,0,-0.760151749,0,0,44.4392331,2.27928568,-4.804052026,0,0,0,-3.181703691
image_3424_0.png,1,"[0, 0, 0, 0, 0, 0]",3424,2.238135178,0,0.635621418,0,0,16.19000942,-0.570312872,4.824266053,0,0,0,2.595134722
image_3737_0.png,1,"[0, 0, 0, 0, 0, 0]",3737,3.060990212,0,0.000508699,0,0,21.4889675,-4.073262343,-4.042545887,0,0,0,-4.90197576
image_1665_0.png,1,"[0, 0, 0, 0, 0, 0]",1665,-4.756915118,0,-0.72941872,0,0,-14.89986832,-4.426216308,-0.951819842,0,0,0,2.106589231
image_941_0.png,1,"[0, 0, 0, 0, 0, 0]",941,-2.290989521,0,-0.889404374,0,0,-28.37552119,-4.440784115,-1.483880602,0,0,0,-2.067952604
image_4027_0.png,1,"[0, 0, 0, 0, 0, 0]",4027,-1.558346106,0,0.680099198,0,0,26.622644,-0.732161703,0.718447678,0,0,0,1.610669424
image_3616_0.png,1,"[0, 0, 0, 0, 0, 0]",3616,-4.725210808,0,-0.758745281,0,0,19.43779239,-4.043317465,-1.101702441,0,0,0,4.133250614
image_128_0.png,1,"[0, 0, 0, 0, 0, 0]",128,-0.270133613,0,0.757388623,0,0,-42.52246798,1.921797342,-2.031750901,0,0,0,-0.98895948
image_2591_0.png,1,"[0, 0, 0, 0, 0, 0]",2591,3.719312442,0,-0.949660313,0,0,1.360938166,-3.288017942,0.203002764,0,0,0,-3.825276967
image_3307_0.png,1,"[0, 0, 0, 0, 0, 0]",3307,-3.676868283,0,0.859922085,0,0,13.8205858,0.60851855,2.054021952,0,0,0,3.975111165
image_2859_0.png,1,"[0, 0, 0, 0, 0, 0]",2859,1.578919871,0,-0.531728762,0,0,6.054750242,4.140232272,0.899588313,0,0,0,4.802384937
image_1596_0.png,1,"[0, 0, 0, 0, 0, 0]",1596,-4.391781228,0,-0.156286213,0,0,-16.2706958,-4.468852516,4.728024927,0,0,0,3.505035511
image_536_0.png,1,"[0, 0, 0, 0, 0, 0]",536,0.845361267,0,0.908207735,0,0,-35.53454407,-2.846899423,0.500735279,0,0,0,3.816313427
image_4863_0.png,1,"[0, 0, 0, 0, 0, 0]",4863,-3.772421612,0,0.26791944,0,0,42.53787394,-4.610022404,-2.20864617,0,0,0,1.004034147
image_84_0.png,1,"[0, 0, 0, 0, 0, 0]",84,0.900320954,0,-0.304659051,0,0,-43.26619625,-3.843536011,0.996714099,0,0,0,-4.504933526
image_4745_0.png,1,"[0, 0, 0, 0, 0, 0]",4745,3.450867157,0,0.301674316,0,0,40.37698951,-4.627951809,4.400301063,0,0,0,-3.619830398
image_3233_0.png,1,"[0, 0, 0, 0, 0, 0]",3233,2.03456251,0,-0.904700129,0,0,12.55868892,-1.090588782,-1.797457523,0,0,0,-3.414524734
image_4707_0.png,1,"[0, 0, 0, 0, 0, 0]",4707,-3.308549042,0,-0.806742011,0,0,39.61618623,-0.390220549,-3.534001977,0,0,0,-3.287263427
image_628_0.png,1,"[0, 0, 0, 0, 0, 0]",628,1.571277095,0,-0.003051007,0,0,-33.85997219,-2.910606107,4.82714466,0,0,0,0.645494172
image_3466_0.png,1,"[0, 0, 0, 0, 0, 0]",3466,-3.056784482,0,-0.163131554,0,0,16.88973383,-3.357117004,-2.645074493,0,0,0,2.111911628
image_1791_0.png,1,"[0, 0, 0, 0, 0, 0]",1791,-0.656729015,0,-0.551827788,0,0,-12.70368099,-0.851923382,2.955410191,0,0,0,0.425259278
image_3288_0.png,1,"[0, 0, 0, 0, 0, 0]",3288,3.817592104,0,-0.677629399,0,0,13.50116547,4.914931274,-0.12203938,0,0,0,4.137402163
image_3544_0.png,1,"[0, 0, 0, 0, 0, 0]",3544,0.692844079,0,0.863127284,0,0,18.12774539,-2.652251877,-0.561109354,0,0,0,3.112676461
image_4167_0.png,1,"[0, 0, 0, 0, 0, 0]",4167,0.015105976,0,-0.607438507,0,0,29.28747128,1.391869767,3.531332307,0,0,0,4.875225816
image_1466_0.png,1,"[0, 0, 0, 0, 0, 0]",1466,-3.004400978,0,-0.518608514,0,0,-18.68692695,-2.646740915,4.515533021,0,0,0,-4.220987777
image_1575_0.png,1,"[0, 0, 0, 0, 0, 0]",1575,-3.463585961,0,0.741119127,0,0,-16.59025931,2.532110186,-1.952108387,0,0,0,0.348871584
image_1702_0.png,1,"[0, 0, 0, 0, 0, 0]",1702,-2.454775067,0,-0.323341083,0,0,-14.19020877,3.483148501,-4.797580207,0,0,0,-3.100962311
image_1944_0.png,1,"[0, 0, 0, 0, 0, 0]",1944,-1.360202921,0,0.723732176,0,0,-10.15698415,2.830290636,3.086107118,0,0,0,1.346269884
image_4856_0.png,1,"[0, 0, 0, 0, 0, 0]",4856,4.114643098,0,0.244272086,0,0,42.4574537,-2.332709421,3.987967199,0,0,0,3.881775901
image_744_0.png,1,"[0, 0, 0, 0, 0, 0]",744,-0.681187243,0,0.591331582,0,0,-31.81907407,-4.997232937,-1.921260356,0,0,0,-0.695823566
image_4925_0.png,1,"[0, 0, 0, 0, 0, 0]",4925,-1.672858098,0,0.753535453,0,0,43.47662056,1.976029841,1.272497331,0,0,0,4.924438628
image_3795_0.png,1,"[0, 0, 0, 0, 0, 0]",3795,0.486373062,0,-0.409728879,0,0,22.70324001,-3.527554921,4.910054665,0,0,0,-3.680262975
image_3719_0.png,1,"[0, 0, 0, 0, 0, 0]",3719,4.087278012,0,-0.285498359,0,0,21.1574576,-3.4872718,-4.049123131,0,0,0,3.612031319
image_3121_0.png,1,"[0, 0, 0, 0, 0, 0]",3121,-1.333165975,0,0.795450228,0,0,10.83408575,-2.954485416,2.018508201,0,0,0,2.551767093
image_4354_0.png,1,"[0, 0, 0, 0, 0, 0]",4354,2.700020544,0,0.791793529,0,0,32.89970337,-4.903457821,2.914698974,0,0,0,-1.962299381
image_1651_0.png,1,"[0, 0, 0, 0, 0, 0]",1651,-2.286714687,0,-0.786874695,0,0,-15.18977771,3.124641767,-0.923133421,0,0,0,-2.095543116
image_3912_0.png,1,"[0, 0, 0, 0, 0, 0]",3912,4.670130062,0,-0.682100131,0,0,24.77475711,3.671155499,4.63285723,0,0,0,3.63590535
image_3158_0.png,1,"[0, 0, 0, 0, 0, 0]",3158,1.666998299,0,-0.406339499,0,0,11.42820031,1.346522146,3.956083515,0,0,0,-2.699864475
image_3601_0.png,1,"[0, 0, 0, 0, 0, 0]",3601,3.762464225,0,-0.562283251,0,0,19.15945703,0.96706074,2.064000623,0,0,0,-4.002090821
image_1595_0.png,1,"[0, 0, 0, 0, 0, 0]",1595,2.719346807,0,0.592739717,0,0,-16.29663113,0.185485672,2.96173797,0,0,0,-4.79254113
image_4372_0.png,1,"[0, 0, 0, 0, 0, 0]",4372,0.120048301,0,0.112672223,0,0,33.312801,2.574782611,0.920094458,0,0,0,-1.119080048
image_229_0.png,1,"[0, 0, 0, 0, 0, 0]",229,-2.083226478,0,0.366109382,0,0,-40.7601501,-4.830026287,0.251697419,0,0,0,3.534532492
image_874_0.png,1,"[0, 0, 0, 0, 0, 0]",874,-4.276217751,0,-0.96834466,0,0,-29.60153354,-0.877909032,2.45503405,0,0,0,-2.062116751
image_3854_0.png,1,"[0, 0, 0, 0, 0, 0]",3854,-0.347964298,0,-0.803573612,0,0,23.76780099,2.095273169,-3.092965716,0,0,0,-4.200123954
image_2597_0.png,1,"[0, 0, 0, 0, 0, 0]",2597,0.422461364,0,0.277305449,0,0,1.489630319,-4.473468516,-4.663060377,0,0,0,0.378612624
image_2327_0.png,1,"[0, 0, 0, 0, 0, 0]",2327,-3.530869917,0,-0.284166843,0,0,-3.192016037,1.099844319,1.238739488,0,0,0,-3.240964129
image_248_0.png,1,"[0, 0, 0, 0, 0, 0]",248,1.257223639,0,0.384768501,0,0,-40.36873535,1.201309705,-3.975809796,0,0,0,3.48113802
image_921_0.png,1,"[0, 0, 0, 0, 0, 0]",921,-2.059099688,0,-0.769638921,0,0,-28.79577415,-4.236134791,1.274707636,0,0,0,0.657317716
image_2645_0.png,1,"[0, 0, 0, 0, 0, 0]",2645,-4.636027272,0,0.84721411,0,0,2.033778307,-0.644703465,-0.115942783,0,0,0,1.793758769
image_4999_0.png,1,"[0, 0, 0, 0, 0, 0]",4999,-0.355112315,0,-0.052591341,0,0,44.98528689,0.745898471,1.979306112,0,0,0,-1.899225752
image_4593_0.png,1,"[0, 0, 0, 0, 0, 0]",4593,2.996705749,0,-0.478405771,0,0,37.26201086,-3.198450834,3.387727139,0,0,0,-0.051201266
image_4841_0.png,1,"[0, 0, 0, 0, 0, 0]",4841,4.162760908,0,-0.223186587,0,0,41.94201089,-1.854949369,4.925008184,0,0,0,4.564859352
image_2502_0.png,1,"[0, 0, 0, 0, 0, 0]",2502,-1.339327607,0,0.053703499,0,0,-0.119175954,2.092524329,2.179995521,0,0,0,-4.863015627
image_4328_0.png,1,"[0, 0, 0, 0, 0, 0]",4328,-1.229597761,0,0.429847867,0,0,32.48926696,-2.851309405,1.945396979,0,0,0,-0.376141209
image_3279_0.png,1,"[0, 0, 0, 0, 0, 0]",3279,-4.317754839,0,-0.358553408,0,0,13.38330623,-0.769441872,0.159496603,0,0,0,-4.14919568
image_1251_0.png,1,"[0, 0, 0, 0, 0, 0]",1251,-1.631095636,0,-0.297633507,0,0,-22.97031968,-4.893553176,-3.96390613,0,0,0,-1.000199761
image_1008_0.png,1,"[0, 0, 0, 0, 0, 0]",1008,-3.833588836,0,-0.702086156,0,0,-27.14140709,4.547571116,-2.361375403,0,0,0,-1.562147895
image_4859_0.png,1,"[0, 0, 0, 0, 0, 0]",4859,-0.453983363,0,0.76848934,0,0,42.50272518,4.362499002,-4.704547696,0,0,0,1.425391706
image_4190_0.png,1,"[0, 0, 0, 0, 0, 0]",4190,4.259981361,0,0.736427205,0,0,29.65949349,2.469994801,2.843855873,0,0,0,0.156283683
image_2687_0.png,1,"[0, 0, 0, 0, 0, 0]",2687,1.260646568,0,0.643865382,0,0,2.694031845,1.392360812,1.388413989,0,0,0,-4.193610685
image_1250_0.png,1,"[0, 0, 0, 0, 0, 0]",1250,2.507873301,0,0.49242427,0,0,-22.98496152,1.649243868,-1.620258969,0,0,0,3.728709679
image_663_0.png,1,"[0, 0, 0, 0, 0, 0]",663,-0.719998653,0,0.506611823,0,0,-33.15552807,-2.303191567,0.341041853,0,0,0,-0.543603286
image_2405_0.png,1,"[0, 0, 0, 0, 0, 0]",2405,-3.138222204,0,-0.442684015,0,0,-2.004766431,-4.019983345,4.591586566,0,0,0,-0.847444891
image_2018_0.png,1,"[0, 0, 0, 0, 0, 0]",2018,2.420590156,0,0.348735534,0,0,-8.946094138,-0.896914465,-3.61882136,0,0,0,-1.30221216
image_2084_0.png,1,"[0, 0, 0, 0, 0, 0]",2084,2.338796336,0,-0.875056477,0,0,-7.631843496,-2.113551445,-3.535280134,0,0,0,1.149885943
image_1941_0.png,1,"[0, 0, 0, 0, 0, 0]",1941,4.447739889,0,0.328453964,0,0,-10.24661994,1.410592033,-4.283539143,0,0,0,-3.101933452
