sensor_image,obj_id,obj_pose,pose_id,pose_1,pose_2,pose_3,pose_4,pose_5,pose_6,move_1,move_2,move_3,move_4,move_5,move_6
frame_0_0.png,1,"[0, 0, 0, 0, 0, 0]",1,-0.488135039,0,-0.205526752,0,0,-13.13047018,-0.646904032,-3.397460495,0,0,0,1.758447967
frame_1_0.png,1,"[0, 0, 0, 0, 0, 0]",2,0.624127887,0,-0.927325521,0,0,-2.600542778,-4.156513062,-3.534523716,0,0,0,-4.376107172
frame_2_0.png,1,"[0, 0, 0, 0, 0, 0]",3,-0.680445611,0,0.857927884,0,0,-29.9357861,-4.458708007,-0.699678315,0,0,0,-4.430536034
frame_3_0.png,1,"[0, 0, 0, 0, 0, 0]",4,-2.781567509,0,-0.957236684,0,0,-25.24762587,0.279803246,2.087068233,0,0,0,-3.018056177
frame_4_0.png,1,"[0, 0, 0, 0, 0, 0]",5,3.817255741,0,0.713293425,0,0,7.680425401,-2.690663339,-3.1736546,0,0,0,-2.34276112
frame_5_0.png,1,"[0, 0, 0, 0, 0, 0]",6,2.354443879,0,0.087699336,0,0,-10.58719474,-2.66756358,-2.596107192,0,0,0,-3.224053397
frame_6_0.png,1,"[0, 0, 0, 0, 0, 0]",7,-1.120957227,0,-0.887496157,0,0,5.667124158,1.829117136,2.878758863,0,0,0,-2.846024305
frame_7_0.png,1,"[0, 0, 0, 0, 0, 0]",8,-1.976311959,0,-0.333533431,0,0,33.39663321,-1.504411755,-4.92043474,0,0,0,3.791908444
frame_8_0.png,1,"[0, 0, 0, 0, 0, 0]",9,1.845716491,0,-0.140393541,0,0,35.81596703,1.202416935,-3.596499627,0,0,0,-1.074475579
frame_9_0.png,1,"[0, 0, 0, 0, 0, 0]",10,2.911232439,0,-0.306216651,0,0,23.00169672,3.816864505,-2.66310586,0,0,0,2.842098516
frame_10_0.png,1,"[0, 0, 0, 0, 0, 0]",11,3.410304164,0,-0.312659179,0,0,11.81473464,0.595311482,3.959113714,0,0,0,4.666055881
frame_11_0.png,1,"[0, 0, 0, 0, 0, 0]",12,-3.209932298,0,-0.675889815,0,0,2.821391852,2.468984677,-3.490541601,0,0,0,3.038219812
frame_12_0.png,1,"[0, 0, 0, 0, 0, 0]",13,-4.767610882,0,-0.478527159,0,0,34.18230949,-0.83826684,3.079982105,0,0,0,4.118193223
frame_13_0.png,1,"[0, 0, 0, 0, 0, 0]",14,2.038598025,0,0.364033641,0,0,-17.32249074,-3.889768775,-3.705535407,0,0,0,-3.889968633
frame_14_0.png,1,"[0, 0, 0, 0, 0, 0]",15,-0.666014542,0,-0.046496107,0,0,-38.63665778,4.277254666,3.56228928,0,0,0,-0.988365156
frame_15_0.png,1,"[0, 0, 0, 0, 0, 0]",16,1.814310475,0,0.736404275,0,0,28.51277742,3.6837108,3.755319576,0,0,0,-2.904256105
frame_16_0.png,1,"[0, 0, 0, 0, 0, 0]",17,-0.865129348,0,-0.657880058,0,0,20.69928241,0.261608223,4.346956724,0,0,0,3.072204042
frame_17_0.png,1,"[0, 0, 0, 0, 0, 0]",18,-2.351940221,0,0.502493713,0,0,-6.502671521,-1.404768668,-3.189259644,0,0,0,-0.5582484
frame_18_0.png,1,"[0, 0, 0, 0, 0, 0]",19,2.769183674,0,0.105749243,0,0,18.23067442,2.969967685,4.848049686,0,0,0,-1.429243454
frame_19_0.png,1,"[0, 0, 0, 0, 0, 0]",20,-3.137978197,0,-0.762206394,0,0,-17.32784311,1.750047895,1.470903133,0,0,0,-4.678738449
frame_20_0.png,1,"[0, 0, 0, 0, 0, 0]",21,-2.252542798,0,-0.912167269,0,0,-9.575389272,2.397248068,0.093243486,0,0,0,1.252207467
frame_21_0.png,1,"[0, 0, 0, 0, 0, 0]",22,4.808068017,0,-0.320347075,0,0,6.410816915,2.004860815,4.780271284,0,0,0,3.117656279
frame_22_0.png,1,"[0, 0, 0, 0, 0, 0]",23,3.645259358,0,-0.139929821,0,0,-13.78807379,3.420918972,-4.490273364,0,0,0,-4.934743752
frame_23_0.png,1,"[0, 0, 0, 0, 0, 0]",24,-1.5210327,0,-0.793093192,0,0,-35.27310195,-1.446836988,3.367507162,0,0,0,-0.877796068
frame_24_0.png,1,"[0, 0, 0, 0, 0, 0]",25,-3.06193989,0,0.799546225,0,0,-44.89623059,3.57344224,3.76751217,0,0,0,4.769440868
frame_25_0.png,1,"[0, 0, 0, 0, 0, 0]",26,3.505516953,0,0.675014131,0,0,-31.32074064,-4.758813753,-0.004902183,0,0,0,-1.871593375
frame_26_0.png,1,"[0, 0, 0, 0, 0, 0]",27,-3.073189587,0,0.185633406,0,0,4.181158559,4.759526444,-4.176580539,0,0,0,0.796891173
frame_27_0.png,1,"[0, 0, 0, 0, 0, 0]",28,-2.220555995,0,-0.95104301,0,0,12.6019742,3.956876347,4.662598672,0,0,0,0.119935932
frame_28_0.png,1,"[0, 0, 0, 0, 0, 0]",29,-2.299905624,0,-0.042073212,0,0,43.3330385,3.732402204,3.381088237,0,0,0,1.718255897
frame_29_0.png,1,"[0, 0, 0, 0, 0, 0]",30,-2.936977034,0,0.309296639,0,0,42.13449634,-4.491280084,4.024460377,0,0,0,4.035451115
frame_30_0.png,1,"[0, 0, 0, 0, 0, 0]",31,3.353058435,0,-0.154457177,0,0,-10.25693604,3.453277706,-3.655845618,0,0,0,-2.235878482
frame_31_0.png,1,"[0, 0, 0, 0, 0, 0]",32,-0.35632803,0,-0.460244059,0,0,26.11406259,2.459890186,-3.765327511,0,0,0,-1.194906916
frame_32_0.png,1,"[0, 0, 0, 0, 0, 0]",33,3.138069941,0,-0.47910159,0,0,22.10791664,2.397008364,3.474282204,0,0,0,1.86283918
frame_33_0.png,1,"[0, 0, 0, 0, 0, 0]",34,4.419708397,0,0.376408236,0,0,28.83566902,3.953581837,3.761829918,0,0,0,4.032513283
frame_34_0.png,1,"[0, 0, 0, 0, 0, 0]",35,4.753212716,0,-0.358785547,0,0,-35.70041637,0.066475133,2.352900047,0,0,0,-4.195136768
frame_35_0.png,1,"[0, 0, 0, 0, 0, 0]",36,-4.903389474,0,-0.326156406,0,0,-23.25407885,-0.590498446,-3.291444359,0,0,0,-2.780010802
frame_36_0.png,1,"[0, 0, 0, 0, 0, 0]",37,1.799828492,0,-0.176634227,0,0,-33.53855899,4.585495345,3.92714634,0,0,0,-4.164366672
frame_37_0.png,1,"[0, 0, 0, 0, 0, 0]",38,2.264579652,0,0.628728111,0,0,25.60430906,1.045960631,4.945436944,0,0,0,-0.8515815
frame_38_0.png,1,"[0, 0, 0, 0, 0, 0]",39,-4.473705905,0,0.492116715,0,0,42.69035538,0.603781921,2.678623708,0,0,0,-2.491664958
frame_39_0.png,1,"[0, 0, 0, 0, 0, 0]",40,2.925299246,0,0.251660039,0,0,-7.810591181,4.164852902,2.204965074,0,0,0,-2.738345533
frame_40_0.png,1,"[0, 0, 0, 0, 0, 0]",41,-3.638556059,0,-0.034758214,0,0,9.354626747,-3.553119437,3.97003695,0,0,0,-4.442417523
frame_41_0.png,1,"[0, 0, 0, 0, 0, 0]",42,-0.654213119,0,0.710304481,0,0,-39.63887507,4.53156446,-1.456876799,0,0,0,1.101277265
frame_42_0.png,1,"[0, 0, 0, 0, 0, 0]",43,-2.653252538,0,-0.807439479,0,0,-7.602846206,-4.869979978,0.201284479,0,0,0,-1.75077843
frame_43_0.png,1,"[0, 0, 0, 0, 0, 0]",44,-4.619363785,0,0.51834244,0,0,-38.65763851,-2.038729901,3.707248331,0,0,0,3.372482627
frame_44_0.png,1,"[0, 0, 0, 0, 0, 0]",45,-1.699165466,0,0.436539788,0,0,1.293516366,1.771764883,-2.148912345,0,0,0,-4.35449884
frame_45_0.png,1,"[0, 0, 0, 0, 0, 0]",46,-4.774951397,0,0.323682096,0,0,-40.43869402,2.10201838,-4.68943891,0,0,0,1.893246108
frame_46_0.png,1,"[0, 0, 0, 0, 0, 0]",47,-4.413777047,0,-0.260895874,0,0,-31.40491998,0.576880997,0.661356164,0,0,0,-4.692001462
frame_47_0.png,1,"[0, 0, 0, 0, 0, 0]",48,-1.178766919,0,0.305532964,0,0,1.946672366,0.783453914,-3.337875946,0,0,0,-2.72090604
frame_48_0.png,1,"[0, 0, 0, 0, 0, 0]",49,0.026086345,0,0.262830788,0,0,27.91368793,1.715769592,-2.363884345,0,0,0,2.176417356
frame_49_0.png,1,"[0, 0, 0, 0, 0, 0]",50,-0.113189825,0,0.804311031,0,0,-41.47511923,-0.214866158,2.001128813,0,0,0,-3.317884078
frame_50_0.png,1,"[0, 0, 0, 0, 0, 0]",51,-4.065554992,0,0.333709696,0,0,24.0989272,-0.687502511,3.819482544,0,0,0,-3.674680243
frame_51_0.png,1,"[0, 0, 0, 0, 0, 0]",52,3.675123652,0,-0.451188728,0,0,31.77480191,-2.487302249,0.067052954,0,0,0,-2.218225634
frame_52_0.png,1,"[0, 0, 0, 0, 0, 0]",53,4.204779174,0,-0.344095615,0,0,-5.163191219,2.363291885,1.766963122,0,0,0,-0.335808224
frame_53_0.png,1,"[0, 0, 0, 0, 0, 0]",54,-3.605511738,0,0.45934419,0,0,17.8561229,-0.904848377,-2.667256103,0,0,0,1.430057811
frame_54_0.png,1,"[0, 0, 0, 0, 0, 0]",55,2.378818508,0,-0.366562671,0,0,10.80657397,-2.736094353,4.666271961,0,0,0,0.636059936
frame_55_0.png,1,"[0, 0, 0, 0, 0, 0]",56,3.188490383,0,0.886303847,0,0,-24.96668057,4.709294889,4.294803872,0,0,0,-4.46410533
frame_56_0.png,1,"[0, 0, 0, 0, 0, 0]",57,2.405774357,0,-0.17519927,0,0,27.26511478,-1.529404179,4.567144062,0,0,0,1.937584655
frame_57_0.png,1,"[0, 0, 0, 0, 0, 0]",58,0.401441162,0,-0.599591769,0,0,17.38709104,-1.0870991,-0.198172875,0,0,0,3.256184546
frame_58_0.png,1,"[0, 0, 0, 0, 0, 0]",59,-0.775429488,0,-0.291140489,0,0,-0.901516709,-2.817700436,1.1093984,0,0,0,0.574939671
frame_59_0.png,1,"[0, 0, 0, 0, 0, 0]",60,-0.361774947,0,0.444807805,0,0,-41.07651505,1.498648293,-2.364975153,0,0,0,-2.255724948
frame_60_0.png,1,"[0, 0, 0, 0, 0, 0]",61,3.128691082,0,-0.0876119,0,0,3.725643441,-2.741861157,3.679633615,0,0,0,-4.149155637
frame_61_0.png,1,"[0, 0, 0, 0, 0, 0]",62,-2.241676366,0,-0.808088786,0,0,15.50516386,-1.451194317,-0.671398604,0,0,0,-3.335173167
frame_62_0.png,1,"[0, 0, 0, 0, 0, 0]",63,-2.567786427,0,0.519959453,0,0,-41.32499427,4.095039957,-0.873390753,0,0,0,3.96503269
frame_63_0.png,1,"[0, 0, 0, 0, 0, 0]",64,0.418611727,0,-0.715445288,0,0,-6.817604584,3.93464194,-3.024177537,0,0,0,-0.767345226
