sensor_image,obj_id,obj_pose,pose_id,pose_1,pose_2,pose_3,pose_4,pose_5,pose_6,move_1,move_2,move_3,move_4,move_5,move_6
frame_0_0.png,1,"[0, 0, 0, 0, 0, 0]",1,0,2.107914878,-0.617668247,0,0,-44.99609515,-2.58125416,-0.033185114,0,0,0,-4.269195441
frame_1_0.png,1,"[0, 0, 0, 0, 0, 0]",2,0,-1.790791273,-0.71534482,0,0,-44.98697486,-4.7180655,-1.75129849,0,0,0,2.309959689
frame_2_0.png,1,"[0, 0, 0, 0, 0, 0]",3,0,-1.596811226,0.953350503,0,0,-44.98326118,0.458202246,0.862228752,0,0,0,0.510880065
frame_3_0.png,1,"[0, 0, 0, 0, 0, 0]",4,0,0.106957976,-0.458643259,0,0,-44.94919784,-3.331330801,3.091028268,0,0,0,1.266665334
frame_4_0.png,1,"[0, 0, 0, 0, 0, 0]",5,0,-2.388818422,0.636157572,0,0,-44.94582745,-1.319111571,4.901763605,0,0,0,4.217712603
frame_5_0.png,1,"[0, 0, 0, 0, 0, 0]",6,0,-2.038885835,0.799546225,0,0,-44.89623059,2.75554476,-1.287924989,0,0,0,-0.354747594
frame_6_0.png,1,"[0, 0, 0, 0, 0, 0]",7,0,-1.013126837,0.674745999,0,0,-44.88742028,2.502732177,-4.703674874,0,0,0,-1.056355084
frame_7_0.png,1,"[0, 0, 0, 0, 0, 0]",8,0,-4.620518097,-0.149798838,0,0,-44.878774,-0.438646504,3.8552979,0,0,0,1.183144135
frame_8_0.png,1,"[0, 0, 0, 0, 0, 0]",9,0,-2.86101208,0.786206455,0,0,-44.85287036,2.653927315,2.09371121,0,0,0,-3.626468584
frame_9_0.png,1,"[0, 0, 0, 0, 0, 0]",10,0,-1.245799911,0.208251957,0,0,-44.82977426,-2.151976004,0.37355952,0,0,0,0.063225666
frame_10_0.png,1,"[0, 0, 0, 0, 0, 0]",11,0,1.83458879,0.402499378,0,0,-44.8220509,4.418637968,4.65686541,0,0,0,-4.379373141
frame_11_0.png,1,"[0, 0, 0, 0, 0, 0]",12,0,-3.285549354,0.233543349,0,0,-44.81747429,3.752132994,-0.232545125,0,0,0,-4.652994686
frame_12_0.png,1,"[0, 0, 0, 0, 0, 0]",13,0,3.734261813,-0.63676063,0,0,-44.80754588,-3.582747175,4.119196234,0,0,0,-0.955274352
frame_13_0.png,1,"[0, 0, 0, 0, 0, 0]",14,0,4.645548988,0.953808784,0,0,-44.7941091,2.63735764,2.603753715,0,0,0,-4.957237609
frame_14_0.png,1,"[0, 0, 0, 0, 0, 0]",15,0,0.790583849,-0.577017746,0,0,-44.74470197,-4.739882865,-1.605606162,0,0,0,4.35548666
frame_15_0.png,1,"[0, 0, 0, 0, 0, 0]",16,0,4.500563686,0.055008299,0,0,-44.7325699,1.730602417,1.589582424,0,0,0,2.603753342
frame_16_0.png,1,"[0, 0, 0, 0, 0, 0]",17,0,-1.088699582,-0.341106078,0,0,-44.71578247,3.235044772,1.018177325,0,0,0,0.260260766
frame_17_0.png,1,"[0, 0, 0, 0, 0, 0]",18,0,3.818626239,-0.708892033,0,0,-44.71396176,-3.714269334,-2.412380406,0,0,0,-2.237406871
frame_18_0.png,1,"[0, 0, 0, 0, 0, 0]",19,0,1.944451128,0.161173234,0,0,-44.70084932,-3.209986597,2.332415057,0,0,0,-3.474818316
frame_19_0.png,1,"[0, 0, 0, 0, 0, 0]",20,0,-2.915472244,0.356811473,0,0,-44.67663853,4.355150013,-3.689820714,0,0,0,-1.003804982
frame_20_0.png,1,"[0, 0, 0, 0, 0, 0]",21,0,4.549301726,0.867182497,0,0,-44.61414155,-0.538340218,4.900776151,0,0,0,-0.498144056
frame_21_0.png,1,"[0, 0, 0, 0, 0, 0]",22,0,1.191159396,0.992267032,0,0,-44.61369139,1.558791978,-2.860909543,0,0,0,0.811668232
frame_22_0.png,1,"[0, 0, 0, 0, 0, 0]",23,0,-4.863121826,-0.582272078,0,0,-44.60359052,2.856259967,-0.897934824,0,0,0,0.306602702
frame_23_0.png,1,"[0, 0, 0, 0, 0, 0]",24,0,1.575729378,0.780862285,0,0,-44.55061775,1.950898489,2.181165485,0,0,0,-0.388576789
frame_24_0.png,1,"[0, 0, 0, 0, 0, 0]",25,0,-3.81944223,-0.143118476,0,0,-44.53702065,-2.590178957,1.030795224,0,0,0,2.460226303
frame_25_0.png,1,"[0, 0, 0, 0, 0, 0]",26,0,-1.39318997,0.234754647,0,0,-44.51798656,-3.398235856,2.246159336,0,0,0,-2.694291295
frame_26_0.png,1,"[0, 0, 0, 0, 0, 0]",27,0,3.92486588,0.71743416,0,0,-44.51520322,2.351439326,-2.423839198,0,0,0,3.931267039
frame_27_0.png,1,"[0, 0, 0, 0, 0, 0]",28,0,0.344209632,0.453619212,0,0,-44.50779277,0.775638739,-2.201540965,0,0,0,-2.624952186
frame_28_0.png,1,"[0, 0, 0, 0, 0, 0]",29,0,-2.005286228,-0.766155195,0,0,-44.48097749,-1.030535576,-1.825135281,0,0,0,0.44405613
frame_29_0.png,1,"[0, 0, 0, 0, 0, 0]",30,0,-4.779122994,-0.928543922,0,0,-44.45972361,1.163482686,4.978490456,0,0,0,3.590701369
frame_30_0.png,1,"[0, 0, 0, 0, 0, 0]",31,0,1.700127351,0.014301912,0,0,-44.45420462,-1.914901014,-1.373633735,0,0,0,-1.787000034
frame_31_0.png,1,"[0, 0, 0, 0, 0, 0]",32,0,-4.42735598,-0.928396956,0,0,-44.45107238,-0.232001499,-1.284111271,0,0,0,-2.758313676
frame_32_0.png,1,"[0, 0, 0, 0, 0, 0]",33,0,0.423518163,0.056527809,0,0,-44.41700264,2.738808177,-2.691925064,0,0,0,-3.160542442
frame_33_0.png,1,"[0, 0, 0, 0, 0, 0]",34,0,-4.490273364,-0.19338961,0,0,-44.41269377,-0.486502402,-0.863859836,0,0,0,-3.347514914
frame_34_0.png,1,"[0, 0, 0, 0, 0, 0]",35,0,0.978222682,-0.538974673,0,0,-44.40763333,-4.087128482,-2.983862908,0,0,0,-3.715165942
frame_35_0.png,1,"[0, 0, 0, 0, 0, 0]",36,0,4.655677009,0.029241895,0,0,-44.3723058,0.312544922,3.741096574,0,0,0,-3.16841443
frame_36_0.png,1,"[0, 0, 0, 0, 0, 0]",37,0,-2.298580097,-0.824281434,0,0,-44.3622534,-0.745600118,4.560230851,0,0,0,1.172670417
frame_37_0.png,1,"[0, 0, 0, 0, 0, 0]",38,0,2.399939338,0.060588239,0,0,-44.30367231,1.367781409,-0.578026254,0,0,0,0.579013901
frame_38_0.png,1,"[0, 0, 0, 0, 0, 0]",39,0,1.6092964,-0.146745561,0,0,-44.29731002,1.359388576,1.977197303,0,0,0,-4.861390929
frame_39_0.png,1,"[0, 0, 0, 0, 0, 0]",40,0,2.04998191,-0.582166106,0,0,-44.27155678,0.440903706,-4.680907189,0,0,0,2.908792133
frame_40_0.png,1,"[0, 0, 0, 0, 0, 0]",41,0,0.039579397,0.944727357,0,0,-44.25177058,1.848117816,3.401721618,0,0,0,2.371321634
frame_41_0.png,1,"[0, 0, 0, 0, 0, 0]",42,0,-2.734339952,-0.474065616,0,0,-44.24846873,3.925342219,3.119090623,0,0,0,-0.050659919
frame_42_0.png,1,"[0, 0, 0, 0, 0, 0]",43,0,-3.484203921,0.043366852,0,0,-44.22339235,-1.568684232,-2.23012012,0,0,0,-1.474989544
frame_43_0.png,1,"[0, 0, 0, 0, 0, 0]",44,0,1.143720926,-0.910965265,0,0,-44.19388823,3.243492631,-3.498036405,0,0,0,1.338658078
frame_44_0.png,1,"[0, 0, 0, 0, 0, 0]",45,0,-1.074574545,-0.005425038,0,0,-44.18463779,-0.801308604,2.587530638,0,0,0,-4.735248084
frame_45_0.png,1,"[0, 0, 0, 0, 0, 0]",46,0,4.342909155,0.553886334,0,0,-44.17357301,2.463399926,4.758039964,0,0,0,-0.358679272
frame_46_0.png,1,"[0, 0, 0, 0, 0, 0]",47,0,-4.293119325,-0.396800935,0,0,-44.15386071,2.201071426,0.690652162,0,0,0,-4.274819216
frame_47_0.png,1,"[0, 0, 0, 0, 0, 0]",48,0,-0.16758714,-0.704731771,0,0,-44.08940025,0.603036538,-2.690261987,0,0,0,2.051914067
frame_48_0.png,1,"[0, 0, 0, 0, 0, 0]",49,0,1.61396325,0.717626432,0,0,-44.04651912,3.197052409,-3.137326567,0,0,0,-0.498070287
frame_49_0.png,1,"[0, 0, 0, 0, 0, 0]",50,0,-0.570848682,0.651521024,0,0,-44.03924376,-2.892495377,3.477223653,0,0,0,-0.327113532
frame_50_0.png,1,"[0, 0, 0, 0, 0, 0]",51,0,4.246843709,-0.594673645,0,0,-44.03607927,2.913934097,4.927284686,0,0,0,-4.841171786
frame_51_0.png,1,"[0, 0, 0, 0, 0, 0]",52,0,-1.379621847,0.777679711,0,0,-43.9890641,4.582497283,-1.215029244,0,0,0,2.328127533
frame_52_0.png,1,"[0, 0, 0, 0, 0, 0]",53,0,-2.033324678,0.77051879,0,0,-43.97261107,0.524329339,-2.104200934,0,0,0,-2.604756062
frame_53_0.png,1,"[0, 0, 0, 0, 0, 0]",54,0,-4.285630784,0.31242012,0,0,-43.9463694,4.621797195,-4.038497715,0,0,0,1.555230539
frame_54_0.png,1,"[0, 0, 0, 0, 0, 0]",55,0,3.681445692,0.026377593,0,0,-43.91763018,1.670101312,0.221412642,0,0,0,3.724130656
